2018/4/27,'000300,3756.8765,3776.9751,3714.6444,3771.0369,3755.4941,0.0368,89531726
2018/4/26,'000300,3755.4941,3828.7129,3744.8852,3823.3921,3828.7015,-1.9121,87150641
2018/4/25,'000300,3828.7015,3838.6921,3817.032,3824.5929,3843.4886,-0.3847,78172612
2018/4/24,'000300,3843.4886,3854.4292,3769.8787,3769.8787,3766.3257,2.0488,114219525
2018/4/23,'000300,3766.3257,3787.3951,3735.1842,3754.6896,3760.8543,0.1455,90356291
2018/4/20,'000300,3760.8543,3815.444,3750.1033,3801.2075,3811.843,-1.3376,99282925
2018/4/19,'000300,3811.843,3824.0321,3767.7974,3774.784,3766.282,1.2097,99054060
2018/4/18,'000300,3766.282,3789.6591,3708.1068,3785.3059,3748.6412,0.4706,106676706
2018/4/17,'000300,3748.6412,3822.6264,3745.4442,3812.8746,3808.863,-1.5811,90610790
2018/4/16,'000300,3808.863,3869.156,3789.6121,3862.4738,3871.1443,-1.6089,99217770
2018/4/13,'000300,3871.1443,3929.952,3866.186,3920.7375,3898.6354,-0.7051,71544203
2018/4/12,'000300,3898.6354,3937.7837,3896.1789,3935.673,3938.3434,-1.0082,82699490
2018/4/11,'000300,3938.3434,3958.7071,3924.9603,3934.1698,3927.1729,0.2844,111933021
2018/4/10,'000300,3927.1729,3927.4247,3851.7957,3860.7225,3852.9292,1.9269,106173722
2018/4/9,'000300,3852.9292,3870.6736,3827.4133,3851.9548,3854.8625,-0.0502,84105462
2018/4/4,'000300,3854.8625,3898.6126,3852.4958,3873.6267,3862.4796,-0.1972,88730609
2018/4/3,'000300,3862.4796,3878.1504,3839.9333,3850.1546,3886.9189,-0.6288,95137369
2018/4/2,'000300,3886.9189,3937.0183,3882.8856,3897.0052,3898.4977,-0.297,111242666
2018/3/30,'000300,3898.4977,3915.3473,3879.2128,3893.7468,3894.0498,0.1142,97512270
2018/3/29,'000300,3894.0498,3913.9578,3794.2617,3854.5914,3842.7155,1.3359,116629066
2018/3/28,'000300,3842.7155,3907.2811,3835.8825,3865.0454,3913.2689,-1.8029,101494908
2018/3/27,'000300,3913.2689,3936.778,3881.8726,3927.492,3879.893,0.8602,113700711
2018/3/26,'000300,3879.893,3883.901,3829.9155,3862.6948,3904.9355,-0.6413,115139128
2018/3/23,'000300,3904.9355,3928.5114,3834.9373,3896.7359,4020.349,-2.8707,180080449
2018/3/22,'000300,4020.349,4072.3771,4003.721,4062.0668,4061.0502,-1.0022,89095259
2018/3/21,'000300,4061.0502,4110.1158,4046.2408,4097.0243,4077.7041,-0.4084,97609488
2018/3/20,'000300,4077.7041,4080.1925,4040.308,4045.7428,4074.2479,0.0848,80605280
2018/3/19,'000300,4074.2479,4074.518,4033.5216,4054.6167,4056.4226,0.4394,81502882
2018/3/16,'000300,4056.4226,4110.0451,4055.822,4096.8857,4096.1627,-0.9702,84896188
2018/3/15,'000300,4096.1627,4098.989,4058.7058,4058.7058,4073.3447,0.5602,88161156
2018/3/14,'000300,4073.3447,4089.0942,4066.4896,4076.0626,4091.2533,-0.4377,99013409
2018/3/13,'000300,4091.2533,4130.2829,4087.5629,4124.3312,4127.6662,-0.8822,111766430
2018/3/12,'000300,4127.6662,4139.5259,4112.7658,4130.7082,4108.8652,0.4576,140906739
2018/3/9,'000300,4108.8652,4110.6738,4076.4537,4088.0704,4077.6001,0.7668,113701808
2018/3/8,'000300,4077.6001,4078.2263,4029.7144,4038.9527,4036.6536,1.0144,91155810
2018/3/7,'000300,4036.6536,4089.6964,4027.9363,4063.5028,4066.5647,-0.7355,106952426
2018/3/6,'000300,4066.5647,4067.5525,3998.9317,4034.9854,4018.097,1.2062,138762444
2018/3/5,'000300,4018.097,4042.8346,3995.8715,4021.6575,4016.461,0.0407,87952548
2018/3/2,'000300,4016.461,4044.4183,4006.9435,4014.951,4049.0863,-0.8057,96165000
2018/3/1,'000300,4049.0863,4061.0328,3986.8947,3994.8686,4023.6415,0.6324,110199852
2018/2/28,'000300,4023.6415,4051.7124,3991.7063,4016.7911,4058.9806,-0.8706,109343593
2018/2/27,'000300,4058.9806,4120.8712,4051.8054,4120.8712,4118.4186,-1.4432,125934470
2018/2/26,'000300,4118.4186,4128.7435,4048.9834,4093.3988,4071.0889,1.1626,137881001
